Unnamed: 0,Unnamed: 1,Neuro Drain #1 Type,verify,Unnamed: 4,223926.0,Neuro Drain #1 Type.1,Unnamed: 7,Unnamed: 8,0.0,Neurological,Unnamed: 11,Unnamed: 12,Unnamed: 13,metavision,Unnamed: 15,Text,Unnamed: 17
,,,,,80124.0,EXOPHIALA JEANSELMEI,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80125.0,FUSOBACTERIUM SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80126.0,CLADOSPORIUM SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80127.0,FUNGUS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80128.0,FUSOBACTERIUM NUCLEATUM,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80129.0,CLOSTRIDIUM SEPTICUM,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80130.0,MYCELIA STERILIA,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80131.0,SALMONELLA HADAR,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80132.0,ENTAMOEBA COLI,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80133.0,GIARDIA LAMBLIA,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80134.0,ENDOLIMAX NANA,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80135.0,ASCARIS LUMBRICOIDES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80136.0,ACTINOMYCES ODONTOLYTICUS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80137.0,CANDIDA LUSITANIAE,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80138.0,STAPHYLOCOCCUS SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80139.0,CLOSTRIDIUM DIFFICILE,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80140.0,BLASTOCYSTIS HOMINIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80141.0,CORYNEBACTERIUM JEIKEIUM (C.D.C. GROUP JK),,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80142.0,FUSOBACTERIUM NECROPHORUM,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80143.0,CYTOMEGALOVIRUS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80144.0,HERPES SIMPLEX VIRUS TYPE 1,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80145.0,HERPES SIMPLEX VIRUS TYPE 2,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80146.0,ADENOVIRUS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80147.0,CHLAMYDIA TRACHOMATIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80148.0,ASPERGILLUS VERSICOLOR GROUP,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80149.0,PAECILOMYCES SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80150.0,TRICHODERMA SP.,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80151.0,CITROBACTER  KOSERI (DIVERSUS),,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80152.0,ESCHERICHIA FERGUSONII,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80153.0,MORAXELLA OSLOENSIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80154.0,RHIZOMUCOR SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80155.0,"STAPHYLOCOCCUS, COAGULASE NEGATIVE",,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80156.0,CORYNEBACTERIUM STRIATUM,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80157.0,ACREMONIUM SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80158.0,MYCOBACTERIUM AVIUM COMPLEX,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80159.0,MYCOBACTERIUM TUBERCULOSIS COMPLEX,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80160.0,BACILLUS SUBTILIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80161.0,STRONGYLOIDES STERCORALIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80162.0,STAPHYLOCOCCUS LUGDUNENSIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80163.0,MOLD,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80164.0,ENTEROBACTER ASBURIAE,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80165.0,TRICHOPHYTON SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80166.0,LACTOBACILLUS CASEI,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80167.0,STREPTOCOCCUS MILLERI,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80168.0,ENTEROCOCCUS FAECIUM,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80169.0,ENTAMOEBA HARTMANNI,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80170.0,LEUCONOSTOC SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80171.0,STREPTOCOCCUS ANGINOSUS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80172.0,ENTEROCOCCUS FAECALIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80173.0,VEILLONELLA SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80174.0,CURVULARIA SP.,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80175.0,VIRUS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80176.0,VARICELLA-ZOSTER VIRUS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80177.0,RESPIRATORY SYNCYTIAL VIRUS (RSV),,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80178.0,INFLUENZA A VIRUS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80179.0,INFLUENZA B VIRUS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80180.0,PARAINFLUENZA VIRUS TYPE 1,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80181.0,PARAINFLUENZA VIRUS TYPE 3,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80182.0,OCHROBACTRUM ANTHROPI,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80183.0,GEMELLA (STREPTOCOCCUS) MORBILLORUM,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80184.0,ENTEROCOCCUS GALLINARUM,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80185.0,CAMPYLOBACTER JEJUNI,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80186.0,PSEUDALLESCHERIA BOYDII,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80187.0,NOCARDIA ASTEROIDES COMPLEX,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80188.0,SCEDOSPORIUM APIOSPERMUM,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80189.0,PEDIOCOCCUS SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80190.0,SYNCEPHALASTRUM SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80191.0,"HAEMOPHILUS INFLUENZAE, BETA-LACTAMASE POSITIVE",,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80192.0,"HAEMOPHILUS INFLUENZAE, BETA-LACTAMASE NEGATIVE",,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80193.0,CORYNEBACTERIUM UREALYTICUM SP. NOV.,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80194.0,ACINETOBACTER BAUMANNII,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80195.0,AEROMONAS SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80196.0,SALMONELLA SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80197.0,CITROBACTER YOUNGAE,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80198.0,HAEMOPHILUS INFLUENZAE,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80199.0,MALASSEZIA FURFUR,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80200.0,CHAETOMIUM SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80201.0,CITROBACTER KOSERI,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80202.0,LEGIONELLA PNEUMOPHILA,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80203.0,BORDETELLA SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80204.0,ENTEROCOCCUS CASSELIFLAVUS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80205.0,BACTEROIDES UREOLYTICUS GROUP,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80206.0,RHINOVIRUS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80207.0,STREPTOCOCCUS SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80208.0,BURKHOLDERIA SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80209.0,LISTERIA SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80210.0,CAPNOCYTOPHAGA SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80211.0,STACHYBOTRYS SPP.,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80212.0,PORPHYROMONAS SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80213.0,"BETA STREPTOCOCCI, NOT GROUP A",,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80214.0,PREVOTELLA (BACTEROIDES) BUCCAE,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80215.0,ASPERGILLUS NIDULANS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80216.0,ACINETOBACTER SP.,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80217.0,ENTAMOEBA HISTOLYTICA/DISPAR,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80218.0,ENTEROBACTERIACEAE,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80219.0,2ND ISOLATE,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80220.0,AFB GROWN IN CULTURE; ADDITIONAL INFORMATION TO FOLLOW,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80221.0,CORYNEBCATERIUM AMYCOLATUM,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80222.0,POSITIVE FOR GROUP B BETA STREP,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80223.0,PROBABLE ENTEROCOCCUS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80224.0,BETA STREPTOCOCCUS NOT GROUP A OR B,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80225.0,"NON-FERMENTER, NOT PSEUDOMONAS AERUGINOSA",,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80226.0,PROBABLE LACTOBACILLUS SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80227.0,PROBABLE GARDNERELLA VAGINALIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80228.0,CANDIDA (TORULOPSIS) GLABRATA,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80229.0,PRESUMPTIVE STREPTOCOCCUS BOVIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80230.0,POSITIVE FOR INFLUENZA A VIRAL ANTIGEN,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80231.0,POSITIVE FOR RSV VIRAL ANTIGEN,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80232.0,PRESUMPTIVE VEILLONELLA SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80233.0,PRESUMPTIVE PEPTOSTREPTOCOCCUS SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80234.0,PRESUMPTIVE PROPIONIBACTERIUM ACNES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80235.0,STREPTOCOCCUS ANGINOSUS (MILLERI) GROUP,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80236.0,PRESUMPTIVE CLOSTRIDIUM PERFRINGENS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80237.0,PRESUMPTIVE CLOSTRIDIUM SEPTICUM,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80238.0,CLOSTRIDIUM SPECIES NOT C. PERFRINGENS OR C. SEPTICUM,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80239.0,"ASPERGILLUS SP. NOT FUMIGATUS, FLAVUS OR NIGER",,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80240.0,PRESUMPTIVE FUSOBACTERIUM MORTIFERUM/VARIUM GROUP,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80241.0,PROBABLE MICROCOCCUS SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80242.0,RESEMBLING MICROCOCCUS/STOMATOCOCCUS SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80243.0,PORPHYROMONAS SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80244.0,PREVOTELLA SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80245.0,FUSOBACTERIUM SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80246.0,PRESUMPTIVE MORAXELLA CATARRHALIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80247.0,CLONORCHIS/OPISTHORCHIS GROUP:  EGGS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80248.0,CITROBACTER FREUNDII COMPLEX,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80249.0,FEW BLASTOCYSTIS HOMINIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80250.0,MODERATE BLASTOCYSTIS HOMINIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80251.0,MANY BLASTOCYSTIS HOMINIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80252.0,ALCALIGENES XYLOSOXIDANS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80253.0,"YEAST, PRESUMPTIVELY NOT C. ALBICANS",,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80254.0,"CANDIDA ALBICANS, PRESUMPTIVE IDENTIFICATION",,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80255.0,"STAPHYLOCOCCUS SAPROPHYTICUS, PRESUMPTIVE IDENTIFICATION",,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80256.0,HAEMOPHILUS SPECIES NOT INFLUENZAE,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80257.0,POSITIVE FOR INFLUENZA B VIRAL ANTIGEN,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80258.0,MICROSPORIDIUM SPECIES SEEN,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80259.0,POSITIVE FOR M. TUBERCULOSIS BY MTD,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80260.0,POSITIVE FOR PNEUMOCYSTIS CARINII,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80261.0,POSITIVE FOR UREAPLASMA UREALYTICUM,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80262.0,"STAPHYLOCOCCUS, COAGULASE NEGATIVE, PRESUMPTIVELY NOT S. SAPROPHYTICUS",,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80263.0,ORGANISM,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80264.0,ACTINOMYCETE,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80265.0,2ND ISOLATE,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80266.0,PANTOEA (ENTEROBACTER) AGGLOMERANS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80267.0,CRYPTOSPORIDIUM PARVUM OOCYSTS SEEN,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80268.0,PITHOMYCES SP.,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80269.0,CANDIDA DUBLIENSIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80270.0,CANDIDA DUBLINIENSIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80271.0,STREPTOCOCCUS ORALIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80272.0,STREPTOCOCCUS VESTIBULARIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80273.0,"MORAXELLA CATARRHALIS, PRESUMPTIVE IDENTIFICATION",,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80274.0,NO GROWTH,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80275.0,TRICHOSPORON ASAHII,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80276.0,RALSTONIA PICKETTII,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80277.0,CDC GROUP IIB,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80278.0,DEMATIACEOUS MOLD,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80279.0,STREPTOCOCCUS MILLERI GROUP,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80280.0,VIRIDANS STREPTOCOCCI,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80281.0,BACILLUS SPECIES; NOT ANTHRACIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80282.0,FONSECAEA PEDROSOI,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80283.0,ZYGOMYCETES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80284.0,ACHROMOBACTER (ALCALIGENES) XYLOSOXIDANS SS DENTRIFICANS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80285.0,CANDIDA KEFYR,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80286.0,GORDONIA SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80287.0,GEOTRICHUM CAPITATUM,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80288.0,CANDIDA KRUSEI / CANDIDA INCONSPICUA,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80289.0,MORAXELLA CATARRHALIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80290.0,SHEWANELLA SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80291.0,BASIDIOMYCETE,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80292.0,"NEISSERIA SPECIES, NOT GONORRHOEAE",,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80293.0,POSITIVE FOR METHICILLIN RESISTANT STAPH AUREUS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80294.0,BURKHOLDERIA CEPACIA GROUP,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80295.0,PRESUMPTIVE GARDNERELLA VAGINALIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80296.0,ENTEROCOCCUS MUNDTII,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80297.0,ASPERGILLUS USTUS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80298.0,GEMELLA SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80299.0,MYCOPLASMA HOMINIS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80300.0,POSITIVE FOR PNEUMOCYSTIS JIROVECII (CARINII),,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80301.0,CHRYSEOBACTERIUM MENINGOSEPTICUM,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80302.0,PANTOEA SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80303.0,ABIOTROPHIA/GRANULICATELLA SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80304.0,ACINETOBACTER BAUMANNII COMPLEX,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80305.0,PSEUDOMONAS LUTEOLA,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80306.0,MICROCOCCUS/STOMATOCOCCUS SPECIES,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80307.0,LEPTOTRICHIA TREVISANII,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80308.0,POSITIVE FOR CYTOMEGALOVIRUS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80309.0,POSITIVE FOR VARICELLA ZOSTER,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80310.0,POSITIVE FOR HERPES SIMPLEX TYPE 1 (HSV1),,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80311.0,POSITIVE FOR HERPES SIMPLEX TYPE 2 (HSV2),,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,80312.0,PSEUDOMONAS PUTIDA/FLUORESCENS,,microbiologyevents,0.0,ORGANISM,,,,hospital,,,
,,,,,90001.0,,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90002.0,PENICILLIN,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90003.0,PENICILLIN G,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90004.0,AMPICILLIN,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90005.0,CEFAZOLIN,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90006.0,ERYTHROMYCIN,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90007.0,CLINDAMYCIN,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90008.0,TRIMETHOPRIM/SULFA,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90009.0,CHLORAMPHENICOL,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90010.0,NITROFURANTOIN,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90011.0,TETRACYCLINE,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90012.0,GENTAMICIN,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90013.0,TOBRAMYCIN,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90014.0,AMIKACIN,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90015.0,VANCOMYCIN,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90016.0,OXACILLIN,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90017.0,CEFTAZIDIME,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90018.0,CEFTRIAXONE,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90019.0,CIPROFLOXACIN,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90020.0,IMIPENEM,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90021.0,PIPERACILLIN,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90022.0,AMPICILLIN/SULBACTAM,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90023.0,CEFUROXIME,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90024.0,CEFPODOXIME,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90025.0,LEVOFLOXACIN,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90026.0,PIPERACILLIN/TAZO,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90027.0,RIFAMPIN,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90028.0,CEFEPIME,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90029.0,MEROPENEM,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90030.0,DAPTOMYCIN,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,,,,90031.0,LINEZOLID,,microbiologyevents,0.0,ANTIBACTERIUM,,,,hospital,,,
,,ICU Admission date,,,220003.0,ICU Admission date,,datetimeevents,0.0,ADT,,,,metavision,,Date time,
,,LAP,,,220069.0,Left Artrial Pressure,mmHg,chartevents,0.0,Hemodynamics,,,,metavision,,Numeric,
,,Intra Aortic Ballon Pump Setting,,,220120.0,Intra Aortic Ballon Pump Setting,,,0.0,IABP,,,,metavision,,Text,
,,VC,,,220218.0,Vital Capacity,Liters,chartevents,0.0,Respiratory,,,,metavision,,Numeric,
,,ZFibrinogen,,,220541.0,ZFibrinogen,None,chartevents,0.0,Labs,,,,metavision,,Numeric,
,,ZPT,,,220560.0,ZProthrombin time,None,chartevents,0.0,Labs,,,,metavision,,Numeric,
,,ZINR,,,220561.0,ZINR,None,chartevents,0.0,Labs,,,,metavision,,Numeric,
,,ZPTT,,,220562.0,ZPTT,None,chartevents,0.0,Labs,,,,metavision,,Numeric,
,,ZAlbumin,,,220574.0,ZAlbumin,None,chartevents,0.0,Labs,,,,metavision,,Numeric,
,,ZCortisol,,,220611.0,ZCortisol,None,chartevents,0.0,Labs,,,,metavision,,Numeric,
,,ZC Reaction Protein (CRP),,,220612.0,ZC Reactive Protein (CRP),None,chartevents,0.0,Labs,,,,metavision,,Numeric,
,,ZPotassium (serum),,,220640.0,ZPotassium (serum),None,chartevents,0.0,Labs,,,,metavision,,Numeric,
